id,key,n,c,p,location,sitenumber,lat,long,habitat,date,time,species,weight,tl,sl,sex,ae1,ae2,family,year
MOO18F681,AE2,6.0228053061,18.44209627,0.26134074,Moorea,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Arothron meleagris,141.7,18.4,14,NA,1,1,Tetraodontidae,2018
MOO18F690,AE2,3.8132601497,24.8529663418,0.6543637534,Moorea,S43,-17.478242,-149.822174,Lagoon,2018-11-12,10.30-11.15,Stegastes nigricans,49.2,13.9,10.6,M,1,1,Pomacentridae,2018
MOO18F691,AE2,7.2457476094,17.6625982032,0.4567721196,Moorea,S43,-17.478242,-149.822174,Lagoon,2018-11-12,10.30-11.15,Stegastes nigricans,54.8,13.7,10.7,F,1,1,Pomacentridae,2018
MOO18F698,AE2,16.3049985593,38.625046893,0.6020917118,Moorea,S44,-17.47681,-149.82425,Slope,2018-11-12,11.15-12.30,Chaetodon citrinellus,22.8,11.3,9,NA,1,1,Chaetodontidae,2018
MOO18F699,AE2,10.3765150217,16.5856867125,0.3399127712,Moorea,S44,-17.47681,-149.82425,Slope,2018-11-12,11.15-12.30,Gnathodentex aureolineatus,132,23,17.8,M,1,1,Lethrinidae,2018
MOO18F700,AE2,7.9841789945,15.6786842589,0.3711218648,Moorea,S44,-17.47681,-149.82425,Slope,2018-11-12,11.15-12.30,Gnathodentex aureolineatus,155.6,21.4,16.5,M,0,1,Lethrinidae,2018
MOO18F701,AE2,11.8553683231,18.2851979138,0.5156301928,Moorea,S44,-17.47681,-149.82425,Slope,2018-11-12,11.15-12.30,Epinephelus merra,100.1,19.7,15.8,F,0,1,Serranidae,2018
MOO18F706,AE2,16.5457792203,46.862882544,0.5201973417,Moorea,S47,-17.47033,-149.87901,Pass,2018-11-13,12.40-13.50,Chaetodon auriga,134.6,16.7,14,M,1,1,Chaetodontidae,2018
MOO18F711,AE2,16.0349947948,35.3421740046,0.7487244474,Moorea,S46,-17.59573,-149.84125,Pass,2018-11-13,11.20-12.20,Chaetodon auriga,78.1,19,13.8,NA,1,1,Chaetodontidae,2018
MOO18F714,AE2,10.257982719,16.4213083927,0.4382184275,Moorea,S46,-17.59573,-149.84125,Pass,2018-11-13,11.20-12.20,Rhinecanthus aculeatus,114.7,16.5,13.3,F,1,1,Balistidae,2018
MOO18F715,AE2,9.5951078766,15.7510973762,0.3164153358,Moorea,S46,-17.59573,-149.84125,Pass,2018-11-13,11.20-12.20,Rhinecanthus aculeatus,66.9,14.5,11.9,F,1,1,Balistidae,2018
MOO18F716,AE2,9.3199328459,17.7361717747,0.3910129488,Moorea,S46,-17.59573,-149.84125,Pass,2018-11-13,11.20-12.20,Rhinecanthus aculeatus,70.2,15.2,12.4,M,1,1,Balistidae,2018
MOO18F717,AE2,9.9010123169,15.3912843149,0.3808735991,Moorea,S46,-17.59573,-149.84125,Pass,2018-11-13,11.20-12.20,Aulostomus chinensis,344,62.3,54.1,M,1,1,Aulostomidae,2018
MOO18F718,AE2,7.1956678457,41.7706487208,0.461755955,Moorea,S45,-17.59345,-149.84709,Pass,2018-11-13,10.15-11.120,Chaetodon auriga,96.3,21.4,13.8,M,1,1,Chaetodontidae,2018
MOO18F719,AE2,5.6838417786,35.4576477975,0.7423163435,Moorea,S45,-17.59345,-149.84709,Pass,2018-11-13,10.15-11.120,Chaetodon auriga,92.2,18.6,14.4,F,1,1,Chaetodontidae,2018
MOO18F720,AE2,3.6036561424,25.3683396427,0.80611303,Moorea,S45,-17.59345,-149.84709,Pass,2018-11-13,10.15-11.120,Chaetodon auriga,80.6,20.5,13.9,NA,1,1,Chaetodontidae,2018
MOO18F721,AE2,2.5977129715,22.6874734332,0.8309352433,Moorea,S45,-17.59345,-149.84709,Pass,2018-11-13,10.15-11.120,Epinephelus merra,80.9,18.7,15,NA,0,1,Serranidae,2018
MOO18FE013,AE2,2.4905432711,24.1606118026,0.3736898756,Moorea,NA,-17.55411,-149.8847,Slope,2018-03-23,11:00:00,Acanthurus achilles,172.5,18.2,13.5,NA,1,1,Acanthuridae,2018
MOO18FE014,AE2,2.3358172183,22.7039207474,0.405283083,Moorea,NA,-17.55411,-149.8847,Slope,2018-03-23,11:00:00,Acanthurus achilles,180,19.8,15.2,NA,1,1,Acanthuridae,2018
MOO18FE045,AE2,7.9997642851,25.6790300851,2.3583786321,Moorea,NA,-17.5174,-149.92453,Slope,2018-04-23,14:18:00,Cephalopholis argus,470.2,31,25.9,M,0,1,Serranidae,2018
MOO18FE086,AE2,4.5520691749,32.9811626072,0.6113332503,Moorea,NA,-17.48171,-149.85553,Slope,2018-04-26,15:45:00,Chaetodon ornatissimus,17.7,7,5.6,NA,1,1,Chaetodontidae,2018
MOO18FE096,AE2,1.7786109139,37.4907664055,1.1134370483,Moorea,NA,-17.51881,-149.85019,Lagoon,2018-04-27,07:58:00,Zebrasoma scopas,0.6,2.9,2.2,I,0,1,Acanthuridae,2018
MOO18FE154,AE2,1.964552847,22.1515541449,0.3642796846,Moorea,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,60.5,14.5,11,F,1,1,Acanthuridae,2018
MOO18FE155,AE2,1.4611520374,20.6879416555,0.2761095963,Moorea,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,88.6,16.1,12.7,NA,1,1,Acanthuridae,2018
MOO18FE156,AE2,1.3012598016,20.2946398081,0.2152529551,Moorea,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,83.5,15.4,11.9,M,1,1,Acanthuridae,2018
MOO18FE157,AE2,1.6298781,20.1487258545,0.3825120019,Moorea,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,77.1,14.8,11.7,M,1,1,Acanthuridae,2018
MOO18FE158,AE2,1.5451714279,21.494565017,0.7390994236,Moorea,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,69.8,14.2,11.5,F,1,1,Acanthuridae,2018
MOO18FE159,AE2,1.8873032129,21.5937350322,0.7760132737,Moorea,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,84.5,15.4,12.1,M,1,1,Acanthuridae,2018
MOO18FE160,AE2,2.3108993243,21.3101481594,0.6214938149,Moorea,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,80.9,15.4,11.9,M,1,1,Acanthuridae,2018
MOO18FE161,AE2,3.096639789,24.9910992903,0.5664759899,Moorea,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,8.8,7.4,5.7,NA,1,1,Acanthuridae,2018
MOO18FE162,AE2,2.1944018293,22.2249817255,0.4586063616,Moorea,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,82,14.6,11.5,M,1,1,Acanthuridae,2018
MOO18FE163,AE2,2.1404271025,21.147414329,0.3915740362,Moorea,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,73.4,14.4,11.3,F,1,1,Acanthuridae,2018
MOO18FE164,AE2,2.5270984911,21.8429543039,0.3351262921,Moorea,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,66.8,14,10.8,F,1,1,Acanthuridae,2018
MOO18FE165,AE2,2.3463791392,20.6950880276,0.3251611403,Moorea,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,77.7,14.4,11.3,F,1,1,Acanthuridae,2018
MOO18FE166,AE2,3.3630113217,21.5335496095,0.3810698926,Moorea,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,83.1,15.2,11.8,M,1,1,Acanthuridae,2018
MOO18FE167,AE2,2.5793880886,19.4475398817,0.5979467066,Moorea,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,72.9,14.2,10.7,F,1,1,Acanthuridae,2018
MOO18FE168,AE2,2.7595792401,21.3364076864,1.1771390548,Moorea,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,98.2,16.1,12.7,M,1,1,Acanthuridae,2018
MOO18FE169,AE2,2.5442865509,22.6358217906,0.3511419384,Moorea,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,111.6,16.6,13,M,1,1,Acanthuridae,2018
MOO18FE170,AE2,6.8151473063,34.7923230657,1.6143423596,Moorea,NA,NA,NA,Slope,2018-11-22,15:00:00,Chromis xanthura,44.7,14.2,10.4,F,1,1,Pomacentridae,2018
MOO18FE171,AE2,7.2032011069,39.0780533558,2.0520735013,Moorea,NA,NA,NA,Slope,2018-11-22,15:00:00,Chromis xanthura,44.1,13.6,9.9,M,1,1,Pomacentridae,2018
MOO18FE174,AE2,7.9622944729,41.2762563984,1.5019331773,Moorea,NA,NA,NA,Slope,2018-11-22,15:00:00,Chromis xanthura,40.2,14,10.4,M,1,1,Pomacentridae,2018
MOO18FE175,AE2,7.906071522,41.4397439106,4.5278096928,Moorea,NA,NA,NA,Slope,2018-11-22,15:00:00,Chromis xanthura,35.8,13.3,9.8,NA,1,1,Pomacentridae,2018
MOO18FE177,AE2,2.5443264821,18.9835485725,1.37474417,Moorea,NA,NA,NA,Slope,2018-11-22,15:00:00,Naso unicornis,436.5,34.1,29.3,M,1,1,Acanthuridae,2018
MOO18FE178,AE2,5.558610151,35.8535331889,1.7187856,Moorea,NA,-17.47902,-149.84959,Slope,2018-12-10,10:00:00,Chromis xanthura,35.1,12.9,8.8,M,1,1,Pomacentridae,2018
MOO18FE179,AE2,7.5464369662,42.0469185285,3.4146831012,Moorea,NA,-17.47902,-149.84959,Slope,2018-12-10,10:00:00,Chromis xanthura,34.7,12.2,8.7,M,1,1,Pomacentridae,2018
MOO18FE181,AE2,6.5274082305,40.9465925146,7.8593403459,Moorea,NA,-17.47902,-149.84959,Slope,2018-12-10,10:00:00,Chromis xanthura,27.6,12,7.8,F,1,1,Pomacentridae,2018
MOO18FE182,AE2,6.8122167339,38.6227780377,31.4447551425,Moorea,NA,-17.47902,-149.84959,Slope,2018-12-10,10:00:00,Chromis xanthura,26.1,11.5,7.6,M,1,1,Pomacentridae,2018
MOO18FE184,AE2,7.729264513,44.884732945,2.4116858621,Moorea,NA,-17.47902,-149.84959,Slope,2018-12-10,10:00:00,Chromis xanthura,31.5,12.7,8.3,M,1,1,Pomacentridae,2018
MOO18FE185,AE2,4.4712434074,48.3959398418,2.7517987717,Moorea,NA,-17.47902,-149.84959,Slope,2018-12-10,10:00:00,Chromis xanthura,29.9,12,8,F,1,1,Pomacentridae,2018
MOO18F293,AE1,1.1168042224,15.3620211418,0.306912494,Moorea,S17,-17.47321,-149.78116,Lagoon,2018-07-02,10:45-11:50,Acanthurus olivaceus,299.3,29,20,M,1,1,Acanthuridae,2018
MOO18F294,AE1,7.7078179876,40.6976831463,0.5751575183,Moorea,S18,-17.48229,-149.88779,Slope,2018-07-03,10.15-11.55,Chaetodon ephippium,101.5,18.2,14.6,M,1,1,Chaetodontidae,2018
MOO18F316,AE1,5.1855547273,53.6523367582,0.9421162946,Moorea,S19,-17.47584,-149.83394,Slope,2018-07-04,10.00-12.00,Chaetodon quadrimaculatus,42.9,11,8.8,F,1,1,Chaetodontidae,2018
MOO18F322,AE1,4.422961939,26.5520339792,0.9456694639,Moorea,S19,-17.47584,-149.83394,Slope,2018-07-04,10.00-12.00,Sargocentron spiniferum,212,23.1,18.5,M,1,1,Holocentridae,2018
MOO18F324,AE1,10.1206574623,38.799040434,0.7980286715,Moorea,S19,-17.47584,-149.83394,Slope,2018-07-04,10.00-12.00,Sargocentron spiniferum,413.1,28.5,19.8,F,1,1,Holocentridae,2018
MOO18F331,AE1,2.6780883601,21.569101107,0.3958804788,Moorea,S19,-17.47584,-149.83394,Slope,2018-07-04,10.00-12.00,Cantherhines sandwichiensis,77.8,16.1,12.5,M,1,1,Monacanthidae,2018
MOO18F371,AE1,7.8345452994,35.9838342873,0.4557579629,Moorea,S23,-17.53193,-149.76105,Slope,2018-07-08,10.35-12.20,Pomacanthus imperator,242.6,19.7,16.6,M,1,1,Pomacanthidae,2018
MOO18F398,AE1,8.4152215913,44.2790914797,2.1468672894,Moorea,S24,-17.484337,-149.89367,Lagoon,2018-07-09,10.45-12.20,Lutjanus fulvus,153.2,22,18,M,1,1,Lutjanidae,2018
MOO18F401,AE1,6.6496574332,41.1691145874,1.5463748458,Moorea,S24,-17.484337,-149.89367,Lagoon,2018-07-09,10.45-12.20,Chaetodon ephippium,81.9,15.7,13,F,1,1,Chaetodontidae,2018
MOO18F404,AE1,3.9109046046,22.8445180265,0.568865541,Moorea,S24,-17.484337,-149.89367,Lagoon,2018-07-09,10.45-12.20,Lutjanus fulvus,206.7,23.5,19.1,M,1,1,Lutjanidae,2018
MOO18F405,AE1,5.5160462366,32.5101527584,0.6908624252,Moorea,S24,-17.484337,-149.89367,Lagoon,2018-07-09,10.45-12.20,Thalassoma hardwicke,73.2,17,14,M,1,1,Labridae,2018
MOO18F406,AE1,6.3134460509,36.3670274008,1.2579654166,Moorea,S24,-17.484337,-149.89367,Lagoon,2018-07-09,10.45-12.20,Thalassoma hardwicke,21.3,11.9,9.8,M,1,1,Labridae,2018
MOO18F410,AE1,8.5746648938,42.5424655568,1.7393427124,Moorea,S25,-17.57871,-149.86313,Lagoon,2018-07-10,10.50-12.10,Myripristis violacea,136.1,18,14.5,F,1,1,Holocentridae,2018
MOO18F414,AE1,8.08605398,37.5473980908,1.5160482553,Moorea,S25,-17.57871,-149.86313,Lagoon,2018-07-10,10.50-12.10,Chaetodon ephippium,115.3,17.3,14.1,F,1,1,Chaetodontidae,2018
MOO18F417,AE1,8.4044778711,41.5171230826,0.6785547751,Moorea,S25,-17.57871,-149.86313,Lagoon,2018-07-10,10.50-12.10,Chaetodon ephippium,116.2,16.2,13.2,M,1,1,Chaetodontidae,2018
MOO18F443,AE1,8.2324901422,44.0788691056,0.9025236372,Moorea,S26,-17.48306,-149.8163,Lagoon,2018-07-11,10.10-12.00,Thalassoma hardwicke,50.7,17,14,M,1,1,Labridae,2018
MOO18F455,AE1,2.9679636029,21.9641543442,0.414222147,Moorea,S27,-17.51571,-149.92183,Lagoon,2018-07-12,10.00-12.00,Abudefduf septemfasciatus,133.2,17.6,13.4,M,1,1,Pomacentridae,2018
MOO18F495,AE1,10.87181499,46.9014087777,1.3083836994,Moorea,S30,-17.53878,-149.90785,Lagoon,2018-10-14,10.45-13.00,Calotomus carolinus,NA,38.6,29.5,M,1,1,Scaridae,2018
MOO18F497,AE1,4.194505117,27.6689718686,0.6400447625,Moorea,S30,-17.53878,-149.90785,Lagoon,2018-10-14,10.45-13.00,Calotomus carolinus,NA,38.1,12.4,M,1,1,Scaridae,2018
MOO18F498,AE1,7.1807726717,36.2977171829,0.9467064041,Moorea,S30,-17.53878,-149.90785,Lagoon,2018-10-14,10.45-13.00,Pygoplites diacanthus,189.3,19.1,15.1,M,1,1,Pomacanthidae,2018
MOO18F500,AE1,2.5919864885,18.3010127973,0.9233538871,Moorea,S30,-17.53878,-149.90785,Lagoon,2018-10-14,10.45-13.00,Scarus schlegeli,NA,27.1,23.5,M,1,1,Scaridae,2018
MOO18F502,AE1,4.8547003849,24.8512290659,1.0360921951,Moorea,S30,-17.53878,-149.90785,Lagoon,2018-10-14,10.45-13.00,Scarus schlegeli,NA,27.9,21.3,M,1,1,Scaridae,2018
MOO18F504,AE1,14.9686074842,39.803941359,3.1835103183,Moorea,S30,-17.53878,-149.90785,Lagoon,2018-10-14,10.45-13.00,Lutjanus fulvus,190.5,23.1,17.7,F,1,1,Lutjanidae,2018
MOO18F511,AE1,3.045245244,16.8339680202,0.8467656558,Moorea,S31,-17.59523,-149.84532,Lagoon,2018-10-15,12:45-13:20,Scarus schlegeli,NA,30.1,24.2,M,1,1,Scaridae,2018
MOO18F517,AE1,6.1713412185,32.3474715066,1.5851250533,Moorea,S32,-17.60234,-149.79691,Slope,2018-10-05,10:45-12:30,Lutjanus fulvus,239.9,25.5,20.1,M,1,1,Lutjanidae,2018
MOO18F520,AE1,2.8539922969,29.0190318647,0.4906311342,Moorea,S32,-17.60234,-149.79691,Slope,2018-10-05,10:45-12:30,Acanthurus lineatus,204.7,23.6,18,F,1,1,Acanthuridae,2018
MOO18F521,AE1,5.1823163997,31.1799939007,0.5274643538,Moorea,S32,-17.60234,-149.79691,Slope,2018-10-05,10:45-12:30,Acanthurus lineatus,205.2,25.1,17.6,M,1,0,Acanthuridae,2018
MOO18F531,AE1,10.1606704127,43.4023070764,1.5846522132,Moorea,S33,-17.55923,-149.77782,Slope,2018-10-16,10.00-12.20,Scarus schlegeli,490,30,23.3,M,1,1,Scaridae,2018
MOO18F533,AE1,4.3861015775,24.6046217483,0.5995369764,Moorea,S33,-17.55923,-149.77782,Slope,2018-10-16,10.00-12.20,Calotomus carolinus,284.1,26.1,19.5,M,1,1,Scaridae,2018
MOO18F535,AE1,2.970614994,31.2505147607,1.2230163279,Moorea,S33,-17.55923,-149.77782,Slope,2018-10-16,10.00-12.20,Acanthurus lineatus,216.1,24.8,17.2,M,1,1,Acanthuridae,2018
MOO18F537,AE1,1.7201991534,14.4567914802,0.1263799809,Moorea,S33,-17.55923,-149.77782,Slope,2018-10-16,10.00-12.20,Acanthurus olivaceus,174.7,26.5,16.9,M,1,1,Acanthuridae,2018
MOO18F541,AE1,4.6481824345,25.9416501387,0.4198457257,Moorea,S33,-17.55923,-149.77782,Slope,2018-10-16,10.00-12.20,Novaculichthys taeniourus,347.2,28.1,25.5,F,1,1,Labridae,2018
MOO18F549,AE1,3.0806830335,21.4895222284,0.3451944309,Moorea,S33,-17.55923,-149.77782,Slope,2018-10-16,10.00-12.20,Cantherhines sandwichiensis,65.1,15,12.2,M,1,1,Monacanthidae,2018
MOO18F553,AE1,7.2513757143,39.1207391769,0.5966856226,Moorea,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Calotomus carolinus,538,31.1,24.8,M,1,1,Scaridae,2018
MOO18F554,AE1,5.8260405463,32.4246192294,1.0118350761,Moorea,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Calotomus carolinus,558,30.2,22.4,M,1,1,Scaridae,2018
MOO18F555,AE1,7.2194741378,35.4398682821,0.8263938368,Moorea,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Pomacanthus imperator,605,26.5,22.2,F,1,1,Pomacanthidae,2018
MOO18F556,AE1,9.022584996,40.6964871186,0.6017762587,Moorea,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Pomacanthus imperator,593,28.1,23.2,M,1,1,Pomacanthidae,2018
MOO18F557,AE1,2.3982560408,19.2837540869,0.3464975907,Moorea,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Cantherhines sandwichiensis,93.6,16.1,13.9,F,1,1,Monacanthidae,2018
MOO18F558,AE1,2.1580075469,26.2660261511,0.5223076579,Moorea,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Acanthurus lineatus,178.8,24.1,17.3,F,1,1,Acanthuridae,2018
MOO18F559,AE1,2.0520025995,17.8430410933,0.4789977886,Moorea,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Cantherhines sandwichiensis,75.4,15.9,12.5,F,1,1,Monacanthidae,2018
MOO18F561,AE1,7.3105074502,38.6185024985,23.4578185924,Moorea,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Chaetodon quadrimaculatus,36.1,12.7,10.7,F,1,1,Chaetodontidae,2018
MOO18F564,AE1,7.976300019,39.1144235501,1.4464204061,Moorea,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Abudefduf septemfasciatus,129.5,16.7,12.4,M,1,1,Pomacentridae,2018
MOO18F673,AE1,5.7664074583,29.0307968937,0.7970329583,Moorea,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Sargocentron spiniferum,171.5,22.6,16.8,F,1,1,Holocentridae,2018
MOO18F687,AE1,3.8829344423,27.4604499812,0.5097043611,Moorea,S43,-17.478242,-149.822174,Lagoon,2018-11-12,10.30-11.15,Acanthurus lineatus,165.6,22.2,16.6,F,1,1,Acanthuridae,2018
MOO18F688,AE1,2.4185739748,25.7124102262,0.4165320878,Moorea,S43,-17.478242,-149.822174,Lagoon,2018-11-12,10.30-11.15,Acanthurus lineatus,161.2,24,16.5,M,1,1,Acanthuridae,2018
MOO18F689,AE1,8.5898233539,37.6401764849,0.4825734678,Moorea,S43,-17.478242,-149.822174,Lagoon,2018-11-12,10.30-11.15,Chaetodon ephippium,98.8,18.1,15,F,1,1,Chaetodontidae,2018
MOO18F694,AE1,5.1362813973,24.0858160793,0.4313980667,Moorea,S43,-17.478242,-149.822174,Lagoon,2018-11-12,10.30-11.15,Cantherhines sandwichiensis,102,17.2,13.1,M,1,1,Monacanthidae,2018
MOO18F696,AE1,7.9121433394,53.2392860808,0.5078196663,Moorea,S44,-17.47681,-149.82425,Slope,2018-11-12,11.15-12.30,Chaetodon quadrimaculatus,35.7,12,9.9,F,1,1,Chaetodontidae,2018
MOO18F697,AE1,8.4650165951,55.5133725779,22.9814928256,Moorea,S44,-17.47681,-149.82425,Slope,2018-11-12,11.15-12.30,Chaetodon quadrimaculatus,42.3,12.9,10,M,1,1,Chaetodontidae,2018
MOO18F722,AE1,3.9899062359,15.1146670924,3.956755765,Moorea,S45,-17.59345,-149.84709,Pass,2018-11-13,10.15-11.120,Myripristis violacea,113.1,18.9,14.4,M,1,1,Holocentridae,2018
MOO18F723,AE1,6.6167710449,39.7719859203,3.3577209984,Moorea,S45,-17.59345,-149.84709,Pass,2018-11-13,10.15-11.120,Myripristis violacea,175,20.5,15.3,M,1,1,Holocentridae,2018
MOO18F724,AE1,6.4829940733,32.6508212185,4.1991373925,Moorea,S45,-17.59345,-149.84709,Pass,2018-11-13,10.15-11.120,Myripristis violacea,152.2,21.3,15.9,F,1,1,Holocentridae,2018
MOO18F725,AE1,12.0786425593,42.4621806214,0.8294479716,Moorea,S45,-17.59345,-149.84709,Pass,2018-11-13,10.15-11.120,Sargocentron spiniferum,413,27.5,22,NA,1,1,Holocentridae,2018
MOO19F856,AE1,2.944534208,30.7116167616,0.3671797228,Moorea,S54,-17.48268,-149.89873,Slope,2019-06-02,10.00-12.20,Zebrasoma velifer,146.5,19.6,15,F,1,1,Acanthuridae,2019
MOO19F858,AE1,11.3074705219,40.0499527847,4.3268502398,Moorea,S54,-17.48268,-149.89873,Slope,2019-06-02,10.00-12.20,Chaetodon reticulatus,38.2,10.7,8.8,M,1,1,Chaetodontidae,2019
MOO19F859,AE1,9.3031052704,41.2677774633,0.8126566011,Moorea,S54,-17.48268,-149.89873,Slope,2019-06-02,10.00-12.20,Chaetodon ornatissimus,34.7,10.9,8.9,NA,1,1,Chaetodontidae,2019
MOO19F860,AE1,8.9951704121,40.2278333132,1.3300907071,Moorea,S54,-17.48268,-149.89873,Slope,2019-06-02,10.00-12.20,Chaetodon ornatissimus,40.2,10.9,8.8,NA,1,1,Chaetodontidae,2019
MOO19F861,AE1,7.9344158476,42.050894992,23.7353513364,Moorea,S54,-17.48268,-149.89873,Slope,2019-06-02,10.00-12.20,Chaetodon reticulatus,33.8,10.6,8.3,M,1,1,Chaetodontidae,2019
MOO19F862,AE1,8.5060431597,43.1673042273,13.7586104515,Moorea,S54,-17.48268,-149.89873,Slope,2019-06-02,10.00-12.20,Chaetodon reticulatus,26.4,9.5,8.4,F,1,1,Chaetodontidae,2019
MOO19F863,AE1,8.3929374677,39.5202343896,0.8617043216,Moorea,S54,-17.48268,-149.89873,Slope,2019-06-02,10.00-12.20,Chaetodon ornatissimus,66,13,10.8,F,1,1,Chaetodontidae,2019
MOO19F864,AE1,2.6473849271,31.3333032711,0.6379840348,Moorea,S54,-17.48268,-149.89873,Slope,2019-06-02,10.00-12.20,Acanthurus nigricans,93.5,15.6,11.5,F,1,1,Acanthuridae,2019
MOO19F872,AE1,6.465572219,41.7650203025,3.1101721695,Moorea,S54,-17.48268,-149.89873,Slope,2019-06-02,10.00-12.20,Chaetodon ornatissimus,38.2,10.6,8.7,NA,1,1,Chaetodontidae,2019
MOO19F874,AE1,0.5358588955,16.0102885086,0.2060565229,Moorea,S55,-17.47635,-149.83313,Slope,2019-06-03,10.00-12.10,Acanthurus olivaceus,212.1,23.6,17.2,F,1,1,Acanthuridae,2019
MOO19F875,AE1,0.159636,13.7187686727,0.3643023414,Moorea,S55,-17.47635,-149.83313,Slope,2019-06-03,10.00-12.10,Acanthurus olivaceus,192.4,23,16.4,M,1,1,Acanthuridae,2019
MOO19F876,AE1,3.8085882116,38.5066261062,2.7032610764,Moorea,S55,-17.47635,-149.83313,Slope,2019-06-03,10.00-12.10,Acanthurus achilles,36,12.2,9.6,NA,1,1,Acanthuridae,2019
MOO19F877,AE1,5.6689943899,37.1841027757,0.9245681743,Moorea,S55,-17.47635,-149.83313,Slope,2019-06-03,10.00-12.10,Chaetodon ornatissimus,85,14.9,12.4,M,1,1,Chaetodontidae,2019
MOO19F878,AE1,5.574268436,34.2560779818,0.7544706721,Moorea,S55,-17.47635,-149.83313,Slope,2019-06-03,10.00-12.10,Chaetodon ornatissimus,82.9,14.6,13.5,F,1,1,Chaetodontidae,2019
MOO19F879,AE1,4.8766641919,29.8156935021,0.4139857497,Moorea,S55,-17.47635,-149.83313,Slope,2019-06-03,10.00-12.10,Chaetodon ornatissimus,82.6,14.7,13.4,F,1,1,Chaetodontidae,2019
MOO19F880,AE1,7.1330768944,39.286584585,1.0805463042,Moorea,S55,-17.47635,-149.83313,Slope,2019-06-03,10.00-12.10,Chaetodon reticulatus,40.4,10.3,9.1,F,1,1,Chaetodontidae,2019
MOO19F881,AE1,6.3759193174,37.3853180395,0.7435575275,Moorea,S55,-17.47635,-149.83313,Slope,2019-06-03,10.00-12.10,Chaetodon reticulatus,26.7,9.7,8.2,M,1,1,Chaetodontidae,2019
MOO19F882,AE1,8.0457979674,43.2241813687,0.709464975,Moorea,S55,-17.47635,-149.83313,Slope,2019-06-03,10.00-12.10,Chaetodon reticulatus,49.8,11.1,9.6,F,1,1,Chaetodontidae,2019
MOO19F893,AE1,6.9958889592,36.418818147,0.7821390108,Moorea,S55,-17.47635,-149.83313,Slope,2019-06-03,10.00-12.10,Pygoplites diacanthus,94.4,10.3,16.6,M,1,1,Pomacanthidae,2019
MOO19F980,AE1,2.8820158043,25.0620573886,0.8584014027,Moorea,S64,-17.57298,-149.78564,Slope,2019-06-09,10.30-12.20,Scarus oviceps,425,29.8,22.5,M,1,1,Scaridae,2019
MOO19F981,AE1,2.3809365351,30.9329035891,0.5455363244,Moorea,S64,-17.57298,-149.78564,Slope,2019-06-09,10.30-12.20,Acanthurus nigricans,39.6,12.4,9.2,M,1,1,Acanthuridae,2019
MOO19F982,AE1,2.7744867168,30.3707937447,0.566247162,Moorea,S64,-17.57298,-149.78564,Slope,2019-06-09,10.30-12.20,Acanthurus nigricans,79.9,15.3,12.6,F,1,1,Acanthuridae,2019
MOO19F984,AE1,5.8731483124,35.7440537381,0.9016147059,Moorea,S64,-17.57298,-149.78564,Slope,2019-06-09,10.30-12.20,Chaetodon ephippium,106.1,18.3,15.5,NA,1,0,Chaetodontidae,2019
MOO19F999,AE1,0.6435664185,16.2914607528,0.360607477,Moorea,S64,-17.57298,-149.78564,Slope,2019-06-09,10.30-12.20,Novaculichthys taeniourus,175,23.5,18.3,F,1,1,Labridae,2019
