id,location,sitename,sitenumber,lat,long,habitat,date,time,family,species,weight,tl,sl,sex,w_liv,w_gon,ae1,ae2,key,n,c,p
MOO18F462,Moorea,SamSite,S27,-17.51571,-149.92183,Lagoon,12/07/2018,10.00-12.00,Chaetodontidae,Chaetodon vagabundus,59.2,13.1,10.4,F,NA,NA,1,1,AE1,7.28,43.3559442724,0.7312228575
MOO18F464,Moorea,SamSite,S27,-17.51571,-149.92183,Lagoon,12/07/2018,10.00-12.00,Labridae,Halichoeres hortulanus,131.9,22,19.5,F,NA,NA,1,1,AE1,3.76,17.7083008357,0.2164955908
MOO18F464,Moorea,SamSite,S27,-17.51571,-149.92183,Lagoon,12/07/2018,10.00-12.00,Labridae,Halichoeres hortulanus,131.9,22,19.5,F,NA,NA,1,1,AE2,1.4520014002,17.3753537671,0.4805263946
MOO18F466,Moorea,SamSite,S27,-17.51571,-149.92183,Lagoon,12/07/2018,10.00-12.00,Aulostomidae,Aulostomus chinensis,337.2,52,49,F,NA,NA,1,1,AE1,6.6677183099,31.0731830986,3.8990264162
MOO18F466,Moorea,SamSite,S27,-17.51571,-149.92183,Lagoon,12/07/2018,10.00-12.00,Aulostomidae,Aulostomus chinensis,337.2,52,49,F,NA,NA,1,1,AE2,2.886870027,17.17559682,0.1592179559
MOO18F467,Moorea,SamSite,S27,-17.51571,-149.92183,Lagoon,12/07/2018,10.00-12.00,Labridae,Halichoeres trimaculatus,16.2,11.1,8.9,M,NA,NA,0,1,AE2,9.1553480761,36.5913549078,0.2625168714
MOO18F469,Moorea,SamSite,S27,-17.51571,-149.92183,Lagoon,12/07/2018,10.00-12.00,Mullidae,Parupeneus multifasciatus,111.9,20.1,15.9,F,NA,NA,1,1,AE1,5.9425454545,28.9981212121,2.0884495896
MOO18FE001,Moorea,BoatRamp,NA,-17.48498,-149.85851,Lagoon,18/03/18,12:00:00,Acanthuridae,Zebrasoma scopas,NA,17.5,13.5,M,NA,NA,1,1,AE1,5.2698969072,37.5544845361,0.3473219998
MOO18FE001,Moorea,BoatRamp,NA,-17.48498,-149.85851,Lagoon,18/03/18,12:00:00,Acanthuridae,Zebrasoma scopas,NA,17.5,13.5,M,NA,NA,1,1,AE2,2.1857235014,21.1938059383,0.3179157434
MOO18FE002,Moorea,BoatRamp,NA,-17.48498,-149.85851,Lagoon,18/03/18,12:00:00,Acanthuridae,Ctenochaetus striatus,NA,17.1,12,NA,NA,NA,1,1,AE1,1.0414953271,15.1482866044,0.0388108729
MOO18FE002,Moorea,BoatRamp,NA,-17.48498,-149.85851,Lagoon,18/03/18,12:00:00,Acanthuridae,Ctenochaetus striatus,NA,17.1,12,NA,NA,NA,1,1,AE2,0.9783908579,15.4727917815,0.0905574557
MOO18FE003,Moorea,BoatRamp,NA,-17.48498,-149.85851,Lagoon,18/03/18,12:00:00,Acanthuridae,Ctenochaetus striatus,NA,17.5,11.5,NA,NA,NA,1,1,AE1,1.4022564103,15.2379230769,0.1104420842
MOO18FE003,Moorea,BoatRamp,NA,-17.48498,-149.85851,Lagoon,18/03/18,12:00:00,Acanthuridae,Ctenochaetus striatus,NA,17.5,11.5,NA,NA,NA,1,1,AE2,0.6117892575,14.0406886283,0.2275391544
MOO18FE004,Moorea,BoatRamp,NA,-17.48498,-149.85851,Lagoon,18/03/18,12:00:00,Acanthuridae,Zebrasoma scopas,NA,17,12.5,NA,NA,NA,1,1,AE1,5.2902517162,33.763798627,0.4093659171
MOO18FE004,Moorea,BoatRamp,NA,-17.48498,-149.85851,Lagoon,18/03/18,12:00:00,Acanthuridae,Zebrasoma scopas,NA,17,12.5,NA,NA,NA,1,1,AE2,1.827053728,22.871820857,0.3562074748
MOO18FE005,Moorea,TheHangover,NA,-17.54487,-149.90109,Lagoon,30/03/18,11:30:00,Acanthuridae,Acanthurus triostegus,74.8,14.5,10.8,I,0.7,NA,1,1,AE1,5.3980769231,35.7287019231,0.3406772652
MOO18FE005,Moorea,TheHangover,NA,-17.54487,-149.90109,Lagoon,30/03/18,11:30:00,Acanthuridae,Acanthurus triostegus,74.8,14.5,10.8,I,0.7,NA,1,1,AE2,3.4206189137,26.7883403842,0.3867516954
MOO18FE006,Moorea,TheHangover,NA,-17.54487,-149.90109,Lagoon,30/03/18,11:30:00,Acanthuridae,Acanthurus triostegus,67.7,14.2,10.5,M,0.3,1.4,1,1,AE2,5.418809514,33.6076207064,0.5303236597
MOO18FE007,Moorea,Manava,NA,-17.47294,-149.80658,Slope,22/03/18,11:00:00,Chaetodontidae,Chaetodon ornatissimus,103.5,14,12.2,F,0.2,2.6,1,1,AE1,8.4288705234,40.0509366391,1.0399377958
MOO18FE007,Moorea,Manava,NA,-17.47294,-149.80658,Slope,22/03/18,11:00:00,Chaetodontidae,Chaetodon ornatissimus,103.5,14,12.2,F,0.2,2.6,1,1,AE2,2.8413040238,23.9492241461,0.9974744753
MOO18FE015,Moorea,Haapiti,NA,-17.55411,-149.8847,Slope,23/03/18,11:00:00,Holocentridae,Sargocentron tiere,190.5,23,17.3,NA,NA,NA,1,1,AE1,10.3925388601,47.0498445596,1.1084172675
MOO18FE015,Moorea,Haapiti,NA,-17.55411,-149.8847,Slope,23/03/18,11:00:00,Holocentridae,Sargocentron tiere,190.5,23,17.3,NA,NA,NA,1,1,AE2,1.7971150101,25.2202005733,0.1277382914
MOO18FE016,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,14:42:00,Balistidae,Odonus niger,145,27.3,15.8,M,1.9,1.7,1,1,AE1,7.6170022371,39.924049217,1.3807933125
MOO18FE016,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,14:42:00,Balistidae,Odonus niger,145,27.3,15.8,M,1.9,1.7,1,1,AE2,0.7724957617,15.1626752613,1.7929747245
MOO18FE017,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,14:39:00,Balistidae,Odonus niger,175.9,27.7,15.9,M,2.5,0.8,1,1,AE2,2.7539019331,18.7205431565,0.8235907254
MOO18FE018,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,14:51:00,Balistidae,Melichthys vidua,180.6,19,14.2,F,4.2,1.6,1,1,AE1,5.4985590778,35.8219020173,0.8310581623
MOO18FE018,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,14:51:00,Balistidae,Melichthys vidua,180.6,19,14.2,F,4.2,1.6,1,1,AE2,1.7914833108,20.6339296717,0.5836431996
MOO18FE019,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,14:56:00,Serranidae,Cephalopholis urodeta,100.2,18.9,15.5,NA,0.3,NA,1,1,AE1,5.8479175258,29.6596907216,1.0418567438
MOO18FE019,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,14:56:00,Serranidae,Cephalopholis urodeta,100.2,18.9,15.5,NA,0.3,NA,1,1,AE2,2.2992305068,19.8540970803,1.049707044
MOO18FE020,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,15:09:00,Acanthuridae,Zebrasoma scopas,97.1,16.1,11.9,I,0.6,NA,1,1,AE1,5.2526436782,34.9342528736,0.3455512143
MOO18FE020,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,15:09:00,Acanthuridae,Zebrasoma scopas,97.1,16.1,11.9,I,0.6,NA,1,1,AE2,1.7352081421,19.0658096276,0.3370197656
MOO18FE021,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,15:17:00,Balistidae,Balistapus undulatus,123.3,16.6,12.8,F,1.4,0.6,1,1,AE1,5.8236807095,41.4062084257,0.8476553198
MOO18FE021,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,15:17:00,Balistidae,Balistapus undulatus,123.3,16.6,12.8,F,1.4,0.6,1,1,AE2,3.7938586581,26.8454295832,0.6709125171
MOO18FE022,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,15:28:00,Balistidae,Balistapus undulatus,132.6,19.5,15.6,F,1.7,0.6,1,1,AE2,0.8583761452,14.9831464719,0.2611869383
MOO18FE023,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,15:36:00,Serranidae,Cephalopholis argus,356.3,26.6,22.3,F,1.3,0.2,0,0,GON,10.7641116599,43.8224739159,1.5761615804
MOO18FE023,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,15:36:00,Serranidae,Cephalopholis argus,356.3,26.6,22.3,F,1.3,0.2,0,0,LIV,8.6712718204,48.6869825436,0.5348737427
MOO18FE024,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,14:00:00,Zanclidae,Zanclus cornutus,99.2,16.4,13.1,F,0.5,1.6,1,1,AE2,2.4776892823,20.664072389,0.4031002157
MOO18FE025,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,14:00:00,Balistidae,Melichthys vidua,272.2,22.3,18.1,M,9,0.1,1,1,AE1,4.2406451613,34.0166666667,0.9213944854
MOO18FE025,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,14:00:00,Balistidae,Melichthys vidua,272.2,22.3,18.1,M,9,0.1,1,1,AE2,1.8146600212,22.1325372476,0.4438302009
MOO18FE026,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,14:00:00,Acanthuridae,Zebrasoma scopas,86.1,15.1,11.7,F,0.5,0.5,1,1,AE1,8.165046729,29.6221495327,0.216912901
MOO18FE026,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,14:00:00,Acanthuridae,Zebrasoma scopas,86.1,15.1,11.7,F,0.5,0.5,1,1,AE2,1.6445187057,18.9569177049,0.3094603686
MOO18FE026,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,14:00:00,Acanthuridae,Zebrasoma scopas,86.1,15.1,11.7,F,0.5,0.5,1,1,GON,11.1158549223,47.5025388601,0.805853474
MOO18FE026,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,14:00:00,Acanthuridae,Zebrasoma scopas,86.1,15.1,11.7,F,0.5,0.5,1,1,LIV,6.7837852778,51.8107250547,0.4199626635
MOO18FE030,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,19/04/18,14:00:00,Zanclidae,Zanclus cornutus,125.2,18.1,18.1,NA,0.5,1.1,1,1,AE2,3.264494334,25.2914976569,0.4218560511
MOO18FE027,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,14:48:00,Chaetodontidae,Chaetodon ornatissimus,64,12.2,9.4,F,0.3,0.1,1,1,AE1,5.8228828829,33.9568018018,1.1277052884
MOO18FE027,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,14:48:00,Chaetodontidae,Chaetodon ornatissimus,64,12.2,9.4,F,0.3,0.1,1,1,AE2,2.3655773514,22.2892508964,0.4781538712
MOO18FE028,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,15:38:00,Serranidae,Cephalopholis argus,324,26.5,22.2,F,1.4,0.3,1,1,AE1,12.2550724638,41.0248861284,2.3589310283
MOO18FE028,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,15:38:00,Serranidae,Cephalopholis argus,324,26.5,22.2,F,1.4,0.3,1,1,AE2,1.9245650637,10.0215579291,0.1228501802
MOO18FE028,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,15:38:00,Serranidae,Cephalopholis argus,324,26.5,22.2,F,1.4,0.3,1,1,GON,11.2777287066,43.7246687697,1.3538700927
MOO18FE028,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,15:38:00,Serranidae,Cephalopholis argus,324,26.5,22.2,F,1.4,0.3,1,1,LIV,7.4546708464,44.3868338558,0.5454308345
MOO18FE029,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,15:42:00,Balistidae,Melichthys vidua,272.5,22.3,18.2,NA,7.3,NA,1,1,AE1,2.2796172249,22.5640669856,0.3795468439
MOO18FE029,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,15:42:00,Balistidae,Melichthys vidua,272.5,22.3,18.2,NA,7.3,NA,1,1,AE2,1.3466650626,19.9981355669,0.389421374
MOO18FE031,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,14:58:00,Acanthuridae,Zebrasoma scopas,79.8,15.4,11.8,I,0.5,NA,1,1,AE2,1.794982117,19.5173480614,0.3293930427
MOO18FE032,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,14:58:00,Balistidae,Odonus niger,154.8,21.2,14.3,F,1.6,16.6,1,1,AE1,10.0129680365,46.0869406393,1.6328969344
MOO18FE032,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,14:58:00,Balistidae,Odonus niger,154.8,21.2,14.3,F,1.6,16.6,1,1,AE2,5.22423949,29.5242788907,1.4172938804
MOO18FE033,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,15:15:00,Balistidae,Melichthys niger,48,12.5,9.7,NA,0.3,NA,1,1,AE2,0.7405762854,16.5503276359,0.2177007675
MOO18FE034,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,14:43:00,Chaetodontidae,Chaetodon ornatissimus,61,12.5,10.5,NA,0.3,NA,1,1,AE1,11.0818079096,42.1866101695,2.8148308853
MOO18FE034,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,14:43:00,Chaetodontidae,Chaetodon ornatissimus,61,12.5,10.5,NA,0.3,NA,1,1,AE2,2.724722347,24.06259574,0.7779742815
MOO18FE036,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,15:25:00,Chaetodontidae,Chaetodon reticulatus,46.6,11.4,9.2,NA,0.3,NA,1,1,AE2,3.5310556041,27.9315302039,0.7934687044
MOO18FE037,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,15:09:00,Balistidae,Melichthys vidua,295,22.5,17.6,F,6.8,0,1,1,AE1,11.2615525114,26.0359817352,0.5173068593
MOO18FE037,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,15:09:00,Balistidae,Melichthys vidua,295,22.5,17.6,F,6.8,0,1,1,AE2,1.502795486,22.58751173,0.4055429001
MOO18FE038,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,14:53:00,Chaetodontidae,Zebrasoma scopas,53.8,12.7,10.1,F,0.3,0.4,1,1,AE1,6.5951168831,35.5876623377,0.9171701048
MOO18FE038,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,14:53:00,Chaetodontidae,Zebrasoma scopas,53.8,12.7,10.1,F,0.3,0.4,1,1,AE2,1.8907297672,21.9684180483,0.3299697293
MOO18FE038,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,14:53:00,Chaetodontidae,Zebrasoma scopas,53.8,12.7,10.1,F,0.3,0.4,1,1,GON,10.9355555556,45.9633333333,0.9758357823
MOO18FE038,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,14:53:00,Chaetodontidae,Zebrasoma scopas,53.8,12.7,10.1,F,0.3,0.4,1,1,LIV,8.7065822785,46.6290295359,0.7006395986
MOO18FE040,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,14:38:00,Balistidae,Melichthys niger,368.1,25.8,20,M,10.2,2,1,1,AE1,5.5956666667,21.0488958333,0.1490740417
MOO18FE042,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,14:53:00,Serranidae,Cephalopholis argus,131.5,21.9,17.4,F,0.8,0.3,1,0,AE1,12.5930398323,43.0166247379,1.6827162076
MOO18FE042,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,14:53:00,Serranidae,Cephalopholis argus,131.5,21.9,17.4,F,0.8,0.3,1,0,GON,12.3139481268,41.9243804035,1.1572302282
MOO18FE042,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,14:53:00,Serranidae,Cephalopholis argus,131.5,21.9,17.4,F,0.8,0.3,1,0,LIV,5.788579235,47.3407103825,0.5375205101
MOO18FE043,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,14:58:00,Zanclidae,Zanclus cornutus,91.4,15.7,12.6,F,1.2,0.7,1,1,AE2,2.716939121,28.42645107,0.3975793317
MOO18FE044,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,20/04/18,15:40:00,Acanthuridae,Naso lituratus,140.5,21,16.7,F,1.7,0.4,1,1,AE2,1.0207075816,24.0176725954,0.1832399592
MOO18FE046,Moorea,Hibiscus,NA,-17.5174,-149.92453,Slope,23/04/18,14:09:00,Serranidae,Cephalopholis argus,222.2,25.5,20.2,F,1.1,1.8,0,0,GON,11.0922325581,48.2781860465,0.8668966809
MOO18FE046,Moorea,Hibiscus,NA,-17.5174,-149.92453,Slope,23/04/18,14:09:00,Serranidae,Cephalopholis argus,222.2,25.5,20.2,F,1.1,1.8,0,0,LIV,9.7425543478,47.3797826087,0.8019521056
MOO18FE047,Moorea,Hibiscus,NA,-17.5174,-149.92453,Slope,23/04/18,14:32:00,Acanthuridae,Naso lituratus,141.2,19.7,15.4,F,1.6,0.5,1,1,AE1,3.44998604,49.2915942029,0.3540224904
MOO18FE047,Moorea,Hibiscus,NA,-17.5174,-149.92453,Slope,23/04/18,14:32:00,Acanthuridae,Naso lituratus,141.2,19.7,15.4,F,1.6,0.5,1,1,AE2,2.0166295984,30.8269257876,0.8858670176
MOO18FE048,Moorea,Hibiscus,NA,-17.5174,-149.92453,Slope,23/04/18,14:45:00,Balistidae,Balistapus undulatus,115.7,17.5,13.6,NA,2.9,NA,1,1,AE1,0.4888888889,33.72694276,0.1124892587
MOO18FE048,Moorea,Hibiscus,NA,-17.5174,-149.92453,Slope,23/04/18,14:45:00,Balistidae,Balistapus undulatus,115.7,17.5,13.6,NA,2.9,NA,1,1,AE2,0.584259731,14.85088992,0.3122726835
MOO18FE049,Moorea,Hibiscus,NA,-17.5174,-149.92453,Slope,23/04/18,14:38:00,Balistidae,Melichthys vidua,218.5,20.2,16.5,F,3.9,1.3,1,1,AE1,5.2059838275,31.9331536388,0.2805955971
MOO18FE049,Moorea,Hibiscus,NA,-17.5174,-149.92453,Slope,23/04/18,14:38:00,Balistidae,Melichthys vidua,218.5,20.2,16.5,F,3.9,1.3,1,1,AE2,1.286143945,18.62329112,0.6567959207
MOO18FE050,Moorea,Hibiscus,NA,-17.5174,-149.92453,Slope,23/04/18,14:40:00,Pomacentridae,Dascyllus flavicaudus,17.6,8.5,6.2,M,0.3,0.2,1,1,AE1,8.1412722646,41.3975572519,0.8393029873
MOO18FE050,Moorea,Hibiscus,NA,-17.5174,-149.92453,Slope,23/04/18,14:40:00,Pomacentridae,Dascyllus flavicaudus,17.6,8.5,6.2,M,0.3,0.2,1,1,AE2,2.168776824,21.4678111588,0.7196563555
MOO18FE051,Moorea,Hibiscus,NA,-17.5174,-149.92453,Slope,23/04/18,14:04:00,Serranidae,Cephalopholis urodeta,81.6,15.9,12.1,NA,0.6,NA,1,1,AE1,15.8299428571,45.7107714286,3.0563618387
MOO18FE051,Moorea,Hibiscus,NA,-17.5174,-149.92453,Slope,23/04/18,14:04:00,Serranidae,Cephalopholis urodeta,81.6,15.9,12.1,NA,0.6,NA,1,1,AE2,2.865194117,23.01725035,0.1370774011
MOO18FE052,Moorea,Hibiscus,NA,-17.5174,-149.92453,Slope,23/04/18,14:30:00,Chaetodontidae,Chaetodon reticulatus,49.9,12,9.9,F,0.5,0.4,1,1,AE1,7.6752201258,44.0430503145,3.4346788624
MOO18FE052,Moorea,Hibiscus,NA,-17.5174,-149.92453,Slope,23/04/18,14:30:00,Chaetodontidae,Chaetodon reticulatus,49.9,12,9.9,F,0.5,0.4,1,1,AE2,3.6879396951,28.4154864839,0.664218915
MOO18FE053,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,14:42:00,Acanthuridae,Zebrasoma scopas,36.3,11.1,8.2,F,0.2,0.1,1,1,AE1,7.0697674419,33.4977740864,0.3286100398
MOO18FE053,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,14:42:00,Acanthuridae,Zebrasoma scopas,36.3,11.1,8.2,F,0.2,0.1,1,1,AE2,1.6861773643,19.4988887121,0.2563791876
MOO18FE054,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,14:28:00,Labridae,Epibulus insidiator,245.6,23.6,18.9,M,2.4,0.1,1,1,AE1,3.5358695652,27.002798913,1.3899584027
MOO18FE054,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,14:28:00,Labridae,Epibulus insidiator,245.6,23.6,18.9,M,2.4,0.1,1,1,AE2,2.7300824362,23.6379863691,0.2450946631
MOO18FE055,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,14:34:00,Chaetodontidae,Chaetodon ornatissimus,82.5,14.1,10.8,M,0.4,0.1,1,1,AE1,6.4116155419,34.8989161554,0.8705478932
MOO18FE055,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,14:34:00,Chaetodontidae,Chaetodon ornatissimus,82.5,14.1,10.8,M,0.4,0.1,1,1,AE2,2.7377886837,24.9099503171,0.5590991432
MOO18FE056,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,14:55:00,Chaetodontidae,Chaetodon reticulatus,62.5,12.2,9.8,F,0.8,0.3,1,1,AE1,11.1594236311,36.3944092219,0.837567142
MOO18FE056,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,14:55:00,Chaetodontidae,Chaetodon reticulatus,62.5,12.2,9.8,F,0.8,0.3,1,1,AE2,3.699793948,29.99260292,0.8542344584
MOO18FE057,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,15:09:00,Balistidae,Balistapus undulatus,130.2,17.4,12.6,NA,3.5,NA,1,1,AE1,1.247865707,17.92455635,0.472252654
MOO18FE057,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,15:09:00,Balistidae,Balistapus undulatus,130.2,17.4,12.6,NA,3.5,NA,1,1,AE2,1.0352577502,15.6498799977,0.3131055744
MOO18FE058,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,15:16:00,Acanthuridae,Acanthurus nigricans,28.2,9.8,5.4,NA,0,NA,1,1,AE1,4.1423188406,36.403826087,0.4013919341
MOO18FE058,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,15:16:00,Acanthuridae,Acanthurus nigricans,28.2,9.8,5.4,NA,0,NA,1,1,AE2,1.978635434,22.19841884,0.2938759228
MOO18FE059,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,15:20:00,Acanthuridae,Acanthurus nigricans,27.6,10.5,7.6,NA,0.2,NA,1,1,AE1,5.0275935829,33.5841176471,0.5449695553
MOO18FE059,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,15:20:00,Acanthuridae,Acanthurus nigricans,27.6,10.5,7.6,NA,0.2,NA,1,1,AE2,1.231403049,18.04049766,0.3370031708
MOO18FE060,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,14:57:00,Chaetodontidae,Chaetodon reticulatus,55,12,9.8,NA,0.5,NA,1,1,AE1,7.019061834,37.9326226,0.9794177588
MOO18FE060,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,14:57:00,Chaetodontidae,Chaetodon reticulatus,55,12,9.8,NA,0.5,NA,1,1,AE2,3.3368494222,29.6134175791,0.6358765727
MOO18FE061,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,15:25:00,Serranidae,Cephalopholis urodeta,102.3,18.5,15.6,F,0.7,0.2,1,1,AE1,9.6048941176,47.2215294118,4.2265204116
MOO18FE061,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,15:25:00,Serranidae,Cephalopholis urodeta,102.3,18.5,15.6,F,0.7,0.2,1,1,AE2,2.195172168,13.3496471187,0.1483304975
MOO18FE062,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,14:29:00,Pomacanthidae,Centropyge flavissima,14.6,7.5,5.6,NA,NA,NA,1,0,AE1,6.2234304207,35.4387378641,0.6434609824
MOO18FE063,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,14:33:00,Pomacanthidae,Centropyge flavissima,9.7,5.5,4.2,F,NA,NA,1,0,AE1,6.9503296703,38.4429945055,0.9063401254
MOO18FE064,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,14:44:00,Zanclidae,Zanclus cornutus,135.8,17.1,14,NA,1.2,NA,1,1,AE1,4.5671825397,28.2329761905,0.323643177
MOO18FE064,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,14:44:00,Zanclidae,Zanclus cornutus,135.8,17.1,14,NA,1.2,NA,1,1,AE2,3.6799874218,29.947579649,0.3068818731
MOO18FE065,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,14:54:00,Balistidae,Melichthys vidua,174.9,18.7,14.5,F,2.7,1.2,1,1,AE1,1.9461818182,20.4445714286,0.60698489
MOO18FE065,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,14:54:00,Balistidae,Melichthys vidua,174.9,18.7,14.5,F,2.7,1.2,1,1,AE2,2.2016688229,23.2305712909,0.2326991656
MOO18FE066,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,15:09:00,Zanclidae,Zanclus cornutus,65.4,13.1,10.3,F,0.7,0.2,1,1,AE1,2.462394822,31.6615533981,0.2674125608
MOO18FE066,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,15:09:00,Zanclidae,Zanclus cornutus,65.4,13.1,10.3,F,0.7,0.2,1,1,AE2,2.773739366,23.17070219,0.3327452281
MOO18FE067,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,15:16:00,Chaetodontidae,Chaetodon vagabundus,68.5,13.9,11.2,F,0.4,0.6,1,1,AE1,7.4234161491,42.9374534161,0.8317539557
MOO18FE067,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,15:16:00,Chaetodontidae,Chaetodon vagabundus,68.5,13.9,11.2,F,0.4,0.6,1,1,AE2,5.9521156796,35.9737687582,0.9368733684
MOO18FE068,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,15:25:00,Acanthuridae,Ctenochaetus striatus,45.2,12,9.2,NA,0.6,NA,1,1,AE1,0.7736065574,20.190942623,0.1364029329
MOO18FE068,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,24/04/18,15:25:00,Acanthuridae,Ctenochaetus striatus,45.2,12,9.2,NA,0.6,NA,1,1,AE2,0.2293908943,17.478082328,0.2044137982
MOO18FE069,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,13:35:00,Pomacanthidae,Centropyge flavissima,9.1,7,5.5,NA,NA,NA,1,1,AE1,1.4487562189,21.6258706468,0.6868932687
MOO18FE069,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,25/04/18,13:35:00,Pomacanthidae,Centropyge flavissima,9.1,7,5.5,NA,NA,NA,1,1,AE2,3.0845195084,24.6784433016,0.4966563982
